row_index_first,strand,ctcfloc,ctcfloc_next,deltactcfloc,Rad21,ctcf,ratio_first,Rad21_next,ctcf_next,ratio_second
95,right,4164,4221.0,57.0,137.18595986615662,1677.5228462736857,0.0817788921151747,134.08392632860662,1979.8955080830733,0.0677227286900742
14,right,4221,4253.0,32.0,134.08392632860662,1979.8955080830733,0.0677227286900742,9.359676321415902,808.3264944175461,0.0115790789811488
182,left,4258,4381.0,123.0,157.82332288281034,2463.894588555469,0.0640544135353367,210.863274561126,3126.839468780336,0.0674365526809011
191,left,4381,4450.0,69.0,210.863274561126,3126.839468780336,0.0674365526809011,54.28826569256288,1535.719172122449,0.0353503861109798
193,left,4450,4680.0,230.0,54.28826569256288,1535.719172122449,0.0353503861109798,427.743101216671,3419.282286158608,0.1250973348846313
61,right,4684,4746.0,62.0,246.86615085186145,1971.314158593182,0.1252292283174368,681.4401549361943,3545.505691313327,0.1921982967354298
73,right,4746,4787.0,41.0,681.4401549361943,3545.505691313327,0.1921982967354298,352.68353323553947,3302.86221411467,0.1067811826143877
166,left,4829,4832.0,3.0,11.047311147544129,679.278919079868,0.0162632916129776,131.45335902819724,2439.716685698821,0.0538805836754542
76,right,4897,5008.0,111.0,30.045257475959005,720.2466427321502,0.0417152343285998,325.5742245999559,3855.243330108958,0.0844497212555334
202,left,5063,5185.0,122.0,192.9957756876732,1814.138478667115,0.1063842578486462,19.844442526917287,463.5515966988921,0.0428095656842437
67,right,5308,5498.0,190.0,470.8179710645152,4068.658585882849,0.1157182302536091,147.76716234743677,2483.77413673081,0.0594929950200426
54,right,5762,5967.0,205.0,222.27490052827875,1232.2425715742506,0.1803824227922199,56.04554894008687,703.9698824444183,0.0796135606618255
204,left,6297,6385.0,88.0,542.5612026730329,3077.7842912371366,0.1762830501857382,38.7834555756896,811.9472177967967,0.0477659812431253
229,left,6910,7067.0,157.0,928.7241963164304,4312.0395656489445,0.2153793308658245,216.8851842264216,2502.061630374744,0.0866825907057844
237,left,7067,7143.0,76.0,216.8851842264216,2502.061630374744,0.0866825907057844,331.42469199720045,2176.023870559233,0.1523074707411298
32,right,7189,7327.0,138.0,458.51163076097066,3496.203317425301,0.1311455854056654,19.094382604193637,546.8627131562965,0.0349162269520766
114,right,7327,7340.0,13.0,19.094382604193637,546.8627131562965,0.0349162269520766,316.2788391290592,3213.9577371123205,0.0984079023432429
107,right,7340,7450.0,110.0,316.2788391290592,3213.9577371123205,0.0984079023432429,141.50951956357082,2210.5048689641285,0.0640168323311063
97,right,7450,7674.0,224.0,141.50951956357082,2210.5048689641285,0.0640168323311063,410.8078196757462,3901.8951791698046,0.1052841762302678
70,right,8378,8439.0,61.0,19.067594749810645,643.3872763820766,0.029636263335875,276.7881841976587,2362.3962853987973,0.1171641633151882
175,left,9242,9333.0,91.0,336.2732936405212,3077.2387943610124,0.1092776076581174,25.7002674950384,666.93935152957,0.0385346395232144
189,left,9333,9776.0,443.0,25.7002674950384,666.93935152957,0.0385346395232144,389.07751220026654,3647.619121565055,0.1066661565348215
77,right,10022,10099.0,77.0,45.45363131705353,729.5238243130098,0.0623058902289545,244.28380168934143,2407.7810472011997,0.1014559866119456
7,right,10383,10537.0,154.0,616.1474386631,4450.095328309364,0.1384571325345474,5.223631604682602,512.9792885659213,0.0101829288649951
218,left,10584,10596.0,12.0,42.37302806300995,1730.5926276758662,0.0244846923449082,173.7513810989348,2106.5540015665656,0.0824813325315764
145,left,10596,10679.0,83.0,173.7513810989348,2106.5540015665656,0.0824813325315764,386.7898294359594,3911.883208956313,0.0988756076741756
144,left,10679,10687.0,8.0,386.7898294359594,3911.883208956313,0.0988756076741756,277.9239892234974,2274.493167802562,0.1221916131284781
140,left,10687,10745.0,58.0,277.9239892234974,2274.493167802562,0.1221916131284781,33.38838170295587,391.8322930586862,0.0852108983726748
79,right,10793,10867.0,74.0,122.25440983307928,985.4156910743934,0.1240637945391207,67.80005944334187,1248.0727127672249,0.0543238056162734
99,right,10867,10932.0,65.0,67.80005944334187,1248.0727127672249,0.0543238056162734,63.77652371501712,1298.3807546126163,0.0491200470189081
8,right,10932,10996.0,64.0,63.77652371501712,1298.3807546126163,0.0491200470189081,461.81725199183137,2680.22356222163,0.172305496638882
5,right,10996,11118.0,122.0,461.81725199183137,2680.22356222163,0.172305496638882,490.6624135914325,3073.96143160326,0.1596189231741668
133,left,11208,11310.0,102.0,391.4509160985993,2585.682300852533,0.1513917297455811,23.926911534884614,947.359229556052,0.0252564294392288
164,left,11310,11364.0,54.0,23.926911534884614,947.359229556052,0.0252564294392288,8.823919233756149,406.401399845604,0.0217123249012145
62,right,11764,11872.0,108.0,630.7093163056923,4112.966894346532,0.1533465579731828,442.0692457406929,3714.6454001013726,0.1190071186145059
172,left,12408,12575.0,167.0,301.7008887738373,3358.5625119315987,0.089830362752522,700.400598268473,3752.786943531541,0.1866347887070201
131,left,12575,12617.0,42.0,700.400598268473,3752.786943531541,0.1866347887070201,46.91624816636466,983.4464813943335,0.0477059494888289
25,right,12661,12804.0,143.0,19.003303899291478,768.3617833052152,0.0247322346220111,219.37109711316288,1891.827965658088,0.1159572123339728
208,left,12933,12965.0,32.0,31.61502574280209,844.7293590615844,0.0374262187097692,456.17572985877416,3203.3406044271915,0.1424062521569871
179,left,12965,13362.0,397.0,456.17572985877416,3203.3406044271915,0.1424062521569871,352.31921841593083,2954.4201349771747,0.1192515628514875
224,left,13362,14326.0,964.0,352.31921841593083,2954.4201349771747,0.1192515628514875,37.40120228952743,1648.183454929395,0.0226923781922866
198,left,14326,14606.0,280.0,37.40120228952743,1648.183454929395,0.0226923781922866,884.2295701862878,4297.485749149239,0.205755090720507
146,left,14606,14624.0,18.0,884.2295701862878,4297.485749149239,0.205755090720507,190.0383965637913,1780.0381313237458,0.1067608570960595
233,left,14624,14932.0,308.0,190.0383965637913,1780.0381313237458,0.1067608570960595,845.7139931544281,4398.776271804974,0.1922611974096608
116,right,14953,15077.0,124.0,12.402776579323303,633.6705321864446,0.0195729104468977,312.0677884200535,2726.184525450779,0.114470530335232
43,right,15077,15118.0,41.0,312.0677884200535,2726.184525450779,0.114470530335232,86.26760625497359,1854.2063867955685,0.0465253527704976
156,left,15277,15416.0,139.0,246.7697145760827,1954.7551879454168,0.1262407262545519,418.28163104859976,2737.639082280405,0.1527891801939715
165,left,15416,15488.0,72.0,418.28163104859976,2737.639082280405,0.1527891801939715,180.85016251042657,1899.95321103672,0.0951866401024395
74,right,15723,15762.0,39.0,23.93762667663781,942.4991309054714,0.0253980358089461,73.46836943078206,1214.5674050419284,0.0604893307080357
10,right,15762,15973.0,211.0,73.46836943078206,1214.5674050419284,0.0604893307080357,425.2732610425595,2562.9740352393155,0.1659296017811003
105,right,15973,15991.0,18.0,425.2732610425595,2562.9740352393155,0.1659296017811003,790.8792552324522,4275.2500112275,0.1849901767511783
234,left,16188,16245.0,57.0,27.63970815236671,1028.1808700787,0.02688214589156,259.48323026624865,3211.049178074206,0.0808094849615075
46,right,16338,16522.0,184.0,490.1802322125387,3924.9287988815527,0.1248889489032821,47.12519343055196,1677.3917693205462,0.0280943273315575
38,right,16622,16660.0,38.0,254.17923509841708,3713.0774437466007,0.0684551396918732,13.206412210812935,779.5787436454384,0.0169404467713647
174,left,17143,17161.0,18.0,18.43540138637213,1444.1947334123006,0.0127651769943887,157.55544433898046,2747.873071579008,0.0573372351032373
227,left,17374,17644.0,270.0,1039.4008954851824,4886.379184025969,0.2127139250435335,17.412105348942006,609.4558643939118,0.0285699200979186
213,left,18051,18173.0,122.0,13.490363467272608,624.5747829206135,0.0215992765577077,88.96246440590215,824.0917274646977,0.1079521386285401
18,right,18664,18741.0,77.0,434.5632889425797,3749.61735996437,0.1158953693735589,35.997518719858874,382.803899209408,0.0940364473669242
98,right,18741,18777.0,36.0,35.997518719858874,382.803899209408,0.0940364473669242,80.46535699561845,1271.455808088388,0.0632860037161627
48,right,18777,18984.0,207.0,80.46535699561845,1271.455808088388,0.0632860037161627,45.26075876549602,824.0917274646977,0.0549219913962003
112,right,18984,19082.0,98.0,45.26075876549602,824.0917274646977,0.0549219913962003,310.2462143220104,2615.406903480068,0.1186225416432127
51,right,19082,19372.0,290.0,310.2462143220104,2615.406903480068,0.1186225416432127,346.9777202519631,2935.5014797268773,0.118200492368427
160,left,19792,19864.0,72.0,17.540687049980345,1034.491098364504,0.016955860787697,159.15200046020652,1087.0461870679364,0.1464077629392026
158,left,19864,19898.0,34.0,159.15200046020652,1087.0461870679364,0.1464077629392026,49.06463408788027,534.5459853825063,0.0917874896259317
60,right,20044,20194.0,150.0,763.2716925053452,4046.669670931249,0.1886172469149664,368.0704767931276,3689.1040393948,0.0997723221851747
115,right,20194,20357.0,163.0,368.0704767931276,3689.1040393948,0.0997723221851747,326.8011083306968,2942.51201300456,0.1110619453332339
113,right,20357,20582.0,225.0,326.8011083306968,2942.51201300456,0.1110619453332339,137.53420197313545,1354.8846668868384,0.1015098962549721
50,right,20582,20720.0,138.0,137.53420197313545,1354.8846668868384,0.1015098962549721,28.566567914018083,1285.5830948449293,0.0222207090530105
118,right,20720,20903.0,183.0,28.566567914018083,1285.5830948449293,0.0222207090530105,330.0263659984085,2414.304591910369,0.1366962425139854
155,left,21058,21114.0,56.0,27.436120459056003,509.9067563687813,0.0538061520393216,53.84358730980528,1287.2176569489918,0.0418294349981395
197,left,21114,21207.0,93.0,53.84358730980528,1287.2176569489918,0.0418294349981395,567.8007190726839,3641.473914862057,0.1559260706922276
230,left,21889,22345.0,456.0,824.7337456016721,4651.469941636304,0.1773060464648612,75.70783405719983,1359.206796311815,0.0557000114056461
122,left,22345,22385.0,40.0,75.70783405719983,1359.206796311815,0.0557000114056461,36.699360504693146,1192.5092056253868,0.0307749075072732
82,right,22744,22749.0,5.0,360.2162778880356,2839.324626651373,0.1268668874657229,6.670175741363938,498.0328587398809,0.0133930434996613
57,right,23862,24061.0,199.0,363.8808563676283,2692.032976384679,0.1351695389914241,10.549057056020557,305.39869900162296,0.0345419187786536
108,right,24061,24079.0,18.0,10.549057056020557,305.39869900162296,0.0345419187786536,179.37683051936224,1951.7961966269168,0.0919034635016505
171,left,24443,24620.0,177.0,60.20838151120316,441.8534368534122,0.1362632413588709,343.4256507607789,3602.458122917102,0.0953309210108704
90,right,24689,24818.0,129.0,277.77933480982927,2038.0146720953016,0.1362989867606015,662.7208022933626,3727.713063119119,0.1777821390949117
117,right,24818,24929.0,111.0,662.7208022933626,3727.713063119119,0.1777821390949117,469.4946510579956,3861.14806080659,0.1215945733404273
41,right,25225,25338.0,113.0,122.80088206249222,2409.344541387697,0.0509685850043527,24.85377129653599,887.4833988081382,0.0280047731934071
123,left,25561,25720.0,159.0,42.678409602976,341.1435159278908,0.125103974164343,4.693232087899445,509.9067563687813,0.0092040986499601
150,left,25720,25923.0,203.0,4.693232087899445,509.9067563687813,0.0092040986499601,330.5889109404512,4004.175755533988,0.0825610390561801
139,left,26016,26236.0,220.0,493.3787020258675,4061.015955342427,0.1214914463403691,115.59494923346853,2139.9365513181647,0.0540179329907066
186,left,26267,26589.0,322.0,727.2581010728564,4188.325014879406,0.1736393662118402,85.30860106806263,1990.8321205594543,0.0428507256775069
110,right,26603,26699.0,96.0,398.84972147918046,2998.17965582209,0.1330306276692473,48.81282825668018,1255.1550926000798,0.0388898778680516
148,left,26723,26745.0,22.0,46.86803002847528,1327.5779061623068,0.0353034121846445,328.0387072031908,3183.808039766052,0.1030334439469834
159,left,26745,26851.0,106.0,328.0387072031908,3183.808039766052,0.1030334439469834,81.0332595085378,1525.746969706067,0.0531105492047274
35,right,27354,27684.0,330.0,7.516671939866349,561.6032513092753,0.0133843098706116,12.37063115406372,602.9939469253906,0.0205153488142632
102,right,27958,28272.0,314.0,254.78464060747265,2663.0491728465468,0.0956740278044254,235.0419919272107,2562.1760981175144,0.0917352995759741
45,right,29129,29367.0,238.0,724.6864670520897,3271.3620914861303,0.221524382439388,31.652528738938265,861.3087732211694,0.0367493397525284
132,left,29435,29448.0,13.0,525.4062607261676,4256.6129227306965,0.1234329431084632,113.2429756186422,1808.5948927888328,0.062613787128428
142,left,29448,29659.0,211.0,113.2429756186422,1808.5948927888328,0.062613787128428,6.016552094419038,310.47176709135084,0.0193787414256213
207,left,29659,29684.0,25.0,6.016552094419038,310.47176709135084,0.0193787414256213,227.5360351290975,2192.1651863592942,0.1037951138650208
141,left,29684,29730.0,46.0,227.5360351290975,2192.1651863592942,0.1037951138650208,181.30555603493733,2776.2062598627244,0.0653069473461609
183,left,29730,29758.0,28.0,181.30555603493733,2776.2062598627244,0.0653069473461609,22.930403351837477,887.2464205975065,0.025844458562476
211,left,29758,29835.0,77.0,22.930403351837477,887.2464205975065,0.025844458562476,425.8090181302193,3222.4828239481594,0.1321369395565998
179,left,67,154.0,87.0,19.067594749810645,668.5589225629083,0.0285204401681087,45.83401884929196,1025.328857514152,0.0447017739853862
175,left,154,404.0,250.0,45.83401884929196,1025.328857514152,0.0447017739853862,241.9961189250343,2237.512917175154,0.1081540656447037
43,right,443,548.0,105.0,81.2529199144783,1107.579281712555,0.0733608160210832,538.7894727759082,3397.0193345873035,0.1586065369985197
41,right,548,592.0,44.0,538.7894727759082,3397.0193345873035,0.1586065369985197,12.713515690165965,335.8562511931598,0.0378540391759868
34,right,592,887.0,295.0,12.713515690165965,335.8562511931598,0.0378540391759868,579.6248779973347,4133.737840514858,0.1402181029276743
71,right,1021,1078.0,57.0,153.46226018925995,2713.1131226273105,0.0565631631461982,178.1124437924852,2208.8739012792084,0.0806349532625363
184,left,1094,1148.0,54.0,569.1722572170929,3814.3674242651696,0.1492179944690941,479.0311272183392,2343.4675678491867,0.2044112467312657
89,right,1225,1339.0,114.0,421.978354953452,4171.402489566757,0.1011598271825548,8.781058666743368,988.9100729576384,0.0088795320291165
164,left,1580,1637.0,57.0,74.97920441798257,3323.4889160791445,0.0225603894916666,217.59774115300908,3309.421828313676,0.0657509838399435
213,left,1637,1704.0,67.0,217.59774115300908,3309.421828313676,0.0657509838399435,211.4740376410581,3675.003649504728,0.0575438986760075
119,left,1704,1705.0,1.0,211.4740376410581,3675.003649504728,0.0575438986760075,36.01359143248867,390.0890945230816,0.092321451530242
202,left,1705,1728.0,23.0,36.01359143248867,390.0890945230816,0.092321451530242,82.07798582947431,1846.2235021557456,0.0444572316047519
209,left,1728,1743.0,15.0,82.07798582947431,1846.2235021557456,0.0444572316047519,1360.1640214379536,5040.251339590536,0.2698603561203461
92,right,1806,2335.0,529.0,212.60448509602017,2609.737785896504,0.0814658416048437,173.1138301646197,1112.523832077341,0.1556046038504864
30,right,2335,2483.0,148.0,173.1138301646197,1112.523832077341,0.1556046038504864,138.25747404147612,1399.851256090165,0.0987658320410657
28,right,2483,2511.0,28.0,138.25747404147612,1399.851256090165,0.0987658320410657,7.227363112530082,360.12332136607563,0.0200691337764911
153,left,2583,2875.0,292.0,47.63952023470533,494.4550364788181,0.0963475275203231,242.86404540704308,2303.1195120197576,0.1054500403212074
95,right,2962,3006.0,44.0,351.9924065924584,2359.086680067614,0.1492070679583379,521.0880585996299,3322.737845137659,0.1568249085199923
136,left,3500,3505.0,5.0,16.06735505891602,767.5122954298088,0.0209343292017468,212.8509333563437,1919.6489651530603,0.1108801334098978
26,right,3509,3619.0,110.0,692.6696234935428,3789.030442582248,0.1828091998705305,61.8638709120718,716.1072942107037,0.0863891087441839
232,left,3847,4193.0,346.0,18.03358357062732,988.9100729576384,0.0182358174557696,518.6128608546419,3309.045244127478,0.1567258295349747
129,left,4193,4549.0,356.0,518.6128608546419,3309.045244127478,0.1567258295349747,26.66463025282596,1050.1699889815616,0.0253907753340817
42,right,4739,4932.0,193.0,9.40789445930528,366.2629899843099,0.0256861728227258,109.26230045733024,1565.774282182925,0.0697816420288894
117,left,5299,5398.0,99.0,135.83049443437744,2081.667504412017,0.0652508117393818,182.78424559687824,2057.3305035400103,0.0888453485146722
192,left,5398,5442.0,44.0,182.78424559687824,2057.3305035400103,0.0888453485146722,638.327782092214,3855.243330108958,0.1655739281375459
98,right,5540,5591.0,51.0,749.2937900883022,4175.757754878398,0.1794389986375352,102.26531289249384,2139.9365513181647,0.0477889462795054
19,right,5591,5793.0,202.0,102.26531289249384,2139.9365513181647,0.0477889462795054,15.108349872005062,729.5238243130098,0.0207098786475308
110,right,5793,6027.0,234.0,15.108349872005062,729.5238243130098,0.0207098786475308,164.31134121436995,1555.724383067504,0.1056172565029729
221,left,6202,6238.0,36.0,9.32217332527972,454.8297199665787,0.0204959634695039,236.48317849301543,2542.9116161767824,0.0929970105876362
199,left,6238,6630.0,392.0,236.48317849301543,2542.9116161767824,0.0929970105876362,165.07747384972342,2255.951103934606,0.0731742250804158
198,left,6630,6647.0,17.0,165.07747384972342,2255.951103934606,0.0731742250804158,140.0469027142597,2546.6622232802856,0.0549923352355182
174,left,6835,6988.0,153.0,524.2008072789331,3765.086191393525,0.1392267748019115,23.82511768822926,773.9296223146742,0.0307846049579714
194,left,7040,7177.0,137.0,402.7339603647137,2850.38785734848,0.1412909332063144,393.20284177524667,2891.9387007500613,0.1359651370457003
45,right,7298,7456.0,158.0,376.744384042339,3045.692620135684,0.1236974412820277,167.98127726483926,1470.8296296384003,0.1142085214221153
105,right,7782,7944.0,162.0,513.8660530579765,3596.03662893686,0.1428978917853506,326.4421510819647,2689.5616517117733,0.1213737379376302
56,right,7944,8054.0,110.0,326.4421510819647,2689.5616517117733,0.1213737379376302,393.0742600742083,3358.5625119315987,0.1170364579125076
59,right,8054,8087.0,33.0,393.0742600742083,3358.5625119315987,0.1170364579125076,300.65080488202415,3473.245134290238,0.08656193077586
67,right,8368,8375.0,7.0,961.5446755064668,4270.449034778995,0.2251624285117428,52.7077822839666,1768.6276304819266,0.0298015146747449
96,right,8375,8380.0,5.0,52.7077822839666,1768.6276304819266,0.0298015146747449,7.66668392441108,296.67302188729104,0.0258422012073741
60,right,8380,8442.0,62.0,7.66668392441108,296.67302188729104,0.0258422012073741,408.4129854939071,4057.635501149044,0.1006529505615406
159,left,8812,8876.0,64.0,66.50352729120526,2111.15633552754,0.0315009960049155,7.805980767202616,616.4634221034623,0.0126625205767561
127,left,8876,8883.0,7.0,7.805980767202616,616.4634221034623,0.0126625205767561,513.6892532190487,3498.340836127591,0.1468379661335873
223,left,9299,9328.0,29.0,35.638561471126835,1450.4014403378635,0.0245715154990641,205.9718123507924,3024.3366308898608,0.068104790401652
55,right,10131,10351.0,220.0,199.2534184715391,2570.365452788677,0.0775194897890345,58.70290409487925,1305.5286717748213,0.0449648524494484
100,right,10351,10382.0,31.0,58.70290409487925,1305.5286717748213,0.0449648524494484,17.717486888908066,436.6615906566187,0.0405748691160718
83,right,10382,10442.0,60.0,17.717486888908066,436.6615906566187,0.0405748691160718,143.02035455077134,1490.138466100551,0.09597789588308
79,right,10442,10454.0,12.0,143.02035455077134,1490.138466100551,0.09597789588308,23.61081485316536,683.5783914453685,0.0345400251802025
116,right,10454,10462.0,8.0,23.61081485316536,683.5783914453685,0.0345400251802025,236.38674221723667,2731.741686684954,0.086533343679394
75,right,11718,11767.0,49.0,789.5827230803156,3964.630383402887,0.1991567048433422,611.3899157246815,4222.585342199476,0.1447904224965216
4,right,11947,12176.0,229.0,276.92212346957365,3882.387693833684,0.0713277872556116,376.90511116863695,3922.6766227319577,0.096083655987462
21,right,12176,12430.0,254.0,376.90511116863695,3922.6766227319577,0.096083655987462,6.418369910163853,406.2719726482008,0.0157982099240738
150,left,13524,13557.0,33.0,34.44382316564558,1527.9297264581514,0.0225428058432299,546.4240112750597,3431.6024753914544,0.1592328992631138
73,right,14060,14222.0,162.0,260.6833261426065,2668.0661028789905,0.0977049728495537,60.22445422383295,1414.3713834161558,0.0425803681621242
25,right,14222,14335.0,113.0,60.22445422383295,1414.3713834161558,0.0425803681621242,173.23169672390486,2747.5137002369797,0.0630503486512053
58,right,14335,14474.0,139.0,173.23169672390486,2747.5137002369797,0.0630503486512053,14.481514079443151,725.6750175660337,0.0199559220434722
37,right,14474,14563.0,89.0,14.481514079443151,725.6750175660337,0.0199559220434722,80.45464185386525,1277.9760942837129,0.0629547314802934
16,right,14563,14692.0,129.0,80.45464185386525,1277.9760942837129,0.0629547314802934,19.99445451146202,804.5370085079076,0.0248521252596492
9,right,14692,14773.0,81.0,19.99445451146202,804.5370085079076,0.0248521252596492,61.65492564788449,988.9100729576384,0.0623463420323817
106,right,14773,14813.0,40.0,61.65492564788449,988.9100729576384,0.0623463420323817,280.62956251617913,2937.3566523494155,0.0955381302749601
109,right,14813,14855.0,42.0,280.62956251617913,2937.3566523494155,0.0955381302749601,49.90577271550609,1167.8182571308894,0.0427341946495298
44,right,14855,14889.0,34.0,49.90577271550609,1167.8182571308894,0.0427341946495298,362.8093421923088,2793.5312795413447,0.1298748092958087
191,left,14948,15034.0,86.0,395.6994698037411,2510.3101852001537,0.1576297113148154,17.133511663358934,313.55685240120204,0.0546424405403721
76,right,15200,15299.0,99.0,365.9810241512546,3824.875323505572,0.0956844323531638,15.98699149576706,508.5823232353559,0.0314344222466591
90,right,15299,15479.0,180.0,15.98699149576706,508.5823232353559,0.0314344222466591,45.14289220621088,1060.593834424091,0.0425637890217641
0,right,15658,15675.0,17.0,584.5002674950384,3498.340836127591,0.1670792798285594,16.308445748362914,648.972235378449,0.0251296509454716
225,left,15687,15931.0,244.0,10.87051130861641,659.2733819717571,0.0164886246068434,92.17164936098408,2042.3142811081643,0.0451309821478462
132,left,15931,15985.0,54.0,92.17164936098408,2042.3142811081643,0.0451309821478462,146.3634787777682,1977.8201459152708,0.0740024208369239
156,left,15985,16076.0,91.0,146.3634787777682,1977.8201459152708,0.0740024208369239,230.79343822206883,2377.66826205699,0.0970671316537668
189,left,16076,16078.0,2.0,230.79343822206883,2377.66826205699,0.0970671316537668,43.942796329853024,905.1041345713963,0.0485499896104902
227,left,16078,16088.0,10.0,43.942796329853024,905.1041345713963,0.0485499896104902,144.43475326219308,1698.791577611875,0.085022056363875
53,right,16206,16242.0,36.0,29.55771852618863,483.9982834415022,0.0610698829673867,351.67095233986254,3011.009774378474,0.1167950218336483
125,left,16291,16395.0,104.0,38.26912877153623,1668.7857481160115,0.0229323199905922,7.639896070028092,1007.5687535794788,0.0075825059509702
33,right,16445,16553.0,108.0,463.8692016375682,3154.322059410542,0.1470582879302606,56.51165760635085,1388.6822301107215,0.0406944485793881
126,left,16613,16793.0,180.0,828.0607971160392,4622.579643360118,0.1791339167742555,26.02707931851085,847.6372053922606,0.0307054470390623
226,left,17044,17088.0,44.0,861.2348759839311,4334.722486464309,0.1986828173368053,195.94779724067843,2743.7967342177203,0.0714148372570845
40,right,17313,17316.0,3.0,7.018417848342778,360.4438583677368,0.0194715978242091,135.36438576811344,1861.4777843908423,0.0727187758581876
133,left,17388,17467.0,79.0,279.98129644011084,3614.636818396881,0.077457656330819,585.6307149500005,3605.140519136701,0.1624432423206176
52,right,17897,17906.0,9.0,808.1145607424666,4319.056007687771,0.1871044411797509,5.657594845687003,397.4566800403901,0.0142344942978743
228,left,18067,18077.0,10.0,79.31883682802658,3684.991219231611,0.021524837403701,425.04288549486586,3939.690129363488,0.1078873900073804
165,left,18077,18100.0,23.0,425.04288549486586,3939.690129363488,0.1078873900073804,11.556280380820894,713.7997519092697,0.0161898072252199
157,left,18100,18176.0,76.0,11.556280380820894,713.7997519092697,0.0161898072252199,998.24403601116,4507.590099992947,0.2214584764512465
24,right,18225,18674.0,449.0,367.5240045637146,3537.6858459012838,0.1038882536699868,330.05315385279147,3149.298232342013,0.1048021271733746
162,left,19010,19022.0,12.0,474.8200765093336,3836.289076128762,0.1237706718880734,54.807950067592834,838.0593838624012,0.0653986473070643
170,left,19022,19027.0,5.0,54.807950067592834,838.0593838624012,0.0653986473070643,317.01282633915304,2391.5478294995905,0.1325555033559521
181,left,19027,19604.0,577.0,317.01282633915304,2391.5478294995905,0.1325555033559521,614.218713147525,3535.4816079832617,0.1737298567076672
69,right,19657,20193.0,536.0,315.29840365864186,2175.602160506802,0.1449246601157969,21.098114112041117,1396.1083382931347,0.0151120894656609
61,right,20193,20196.0,3.0,21.098114112041117,1396.1083382931347,0.0151120894656609,19.726575967632144,839.0752134185983,0.0235099019160168
113,right,20396,20694.0,298.0,65.75346736848161,1492.4655088808483,0.0440569426745332,828.1893788170776,3807.56819534491,0.2175113711238613
32,right,21218,21327.0,109.0,349.82794795831296,3255.79624019899,0.1074477400148763,643.2353170151773,4900.509835223267,0.1312588564544471
173,left,21454,21470.0,16.0,25.952073326238484,719.2073257873707,0.036084272776041,18.451474099001928,546.8627131562965,0.0337405964149696
166,left,21523,21714.0,191.0,24.360874775889016,698.0541691465644,0.034898258405465,640.0582774853549,4022.010095384752,0.1591389037585511
200,left,23052,23547.0,495.0,860.1097860998457,3816.357182963274,0.2253745508778607,102.54926414895353,1570.6218805797753,0.0652921402770084
5,right,23670,23699.0,29.0,700.561325394771,4025.699316072778,0.1740222680312336,262.93350591077746,1928.3746422673912,0.1363498047255066
118,left,23953,24421.0,468.0,10.886584021246202,461.4913673802304,0.0235900057742067,550.8386496773761,4042.5774411015454,0.1362592696621985
219,left,24507,24750.0,243.0,8.181010728564443,508.582323235356,0.0160859124566516,261.1547923797471,2308.739469940009,0.1131157481300967
48,right,24811,24888.0,77.0,500.6810711306699,3222.7424712629554,0.1553586970089046,15.976276354013864,441.8534368534122,0.0361574110813448
63,right,24888,24890.0,2.0,15.976276354013864,441.8534368534122,0.0361574110813448,289.5874210218502,2882.766156074622,0.1004547040389057
138,left,24916,25197.0,281.0,597.8674068321493,3869.648111573359,0.1545017504418671,457.8044314052598,3005.766142805448,0.1523087325010473
141,left,25197,25351.0,154.0,457.8044314052598,3005.766142805448,0.1523087325010473,479.47580560109685,3543.594428098196,0.1353077546908847
177,left,25351,25393.0,42.0,479.47580560109685,3543.594428098196,0.1353077546908847,110.97672313784145,851.833429181333,0.1302798403257045
70,right,25402,25594.0,192.0,511.8301761248694,3570.425321550539,0.1433527185222279,561.7038034151159,3473.245134290238,0.1617230519866259
23,right,25594,25749.0,155.0,561.7038034151159,3473.245134290238,0.1617230519866259,545.8025330533744,3891.425352028103,0.1402577420042035
171,left,25786,26044.0,258.0,1189.391449746407,5283.605246945083,0.2251098244771595,37.96374723157017,309.53044017133084,0.1226494790320348
169,left,26044,26107.0,63.0,37.96374723157017,309.53044017133084,0.1226494790320348,44.89108637501079,1311.5238783832283,0.0342281883806415
155,left,26107,26129.0,22.0,44.89108637501079,1311.5238783832283,0.0342281883806415,26.182448873932177,810.1913850737271,0.0323163753111859
204,left,26129,26307.0,178.0,26.182448873932177,810.1913850737271,0.0323163753111859,905.166957172031,4912.353292645375,0.1842634076273014
29,right,26765,26926.0,161.0,790.643522113882,4554.452672691826,0.1735979225021975,141.51487713444743,1956.7795060651097,0.0723202980692596
143,left,27081,27169.0,88.0,121.41862877633004,2029.8680444919928,0.0598160206057714,412.5383150688872,3690.791805768461,0.1117750165219608
114,right,27181,27414.0,233.0,238.4761948591097,2837.741948487129,0.0840373082500497,1048.058730021764,4361.346988428551,0.240306201914788
203,left,27448,27506.0,58.0,899.4986471845908,4500.257433459387,0.1998771538038743,7.045205702725765,413.3968337773728,0.0170422343063223
161,left,27506,27766.0,260.0,7.045205702725765,413.3968337773728,0.0170422343063223,27.521841593081565,391.54815071419085,0.0702898009935208
128,left,28004,28117.0,113.0,18.79435863510417,943.9596150959252,0.0199101299828322,464.5335404262663,3357.0894581982952,0.1383738938775778
135,left,28117,28341.0,224.0,464.5335404262663,3357.0894581982952,0.1383738938775778,275.2452037851986,2629.601784910078,0.1046718196514347
